# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Apr  8 13:55:52 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.062, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00024632 -1.80000 10.00000 0.8477653265 2.4343528169    0.790  1.774  3.7786  2.628    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.681e-04 0.335 0.332 0.602 -0.110
0.00024632 -1.80000 10.00000 0.8478201628 2.4343695984    0.790  1.778  3.7754  2.611    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.325 0.325 0.601 -0.124
0.00024632 -1.80000 10.00000 0.8478763103 2.4343867787    0.790  1.782  3.7721  2.594    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.314 0.316 0.599 -0.140
0.00024632 -1.80000 10.00000 0.8479298353 2.4344031540    0.790  1.787  3.7693  2.579    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.682e-04 0.303 0.307 0.595 -0.155
0.00024632 -1.80000 10.00000 0.8479833007 2.4344195087    0.790  1.791  3.7670  2.565    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.681e-04 0.292 0.298 0.590 -0.170
0.00024632 -1.80000 10.00000 0.8480361104 2.4344356605    0.790  1.797  3.7644  2.549    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.681e-04 0.279 0.286 0.583 -0.187
0.00024632 -1.80000 10.00000 0.8480896950 2.4344520470    0.790  1.803  3.7616  2.531    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.314e-05 1.153e-04 -1.000 2.681e-04 0.262 0.272 0.574 -0.208
0.00024632 -1.80000 10.00000 0.8481429815 2.4344683399    0.791  1.811  3.7590  2.513    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 0.243 0.255 0.563 -0.230
0.00024632 -1.80000 10.00000 0.8481778502 2.4344790001    0.791  1.810  3.7595  2.515    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.681e-04 0.244 0.256 0.562 -0.229
0.00024632 -1.80000 10.00000 0.8482303023 2.4344950341    0.791  1.823  3.7554  2.487    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 0.213 0.228 0.543 -0.265
0.00024632 -1.80000 10.00000 0.8482846022 2.4345116306    0.791  1.839  3.7510  2.453    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 0.172 0.191 0.513 -0.313
0.00024632 -1.80000 10.00000 0.8483376503 2.4345278421    0.791  1.866  3.7451  2.402    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.681e-04 0.105 0.128 0.462 -0.388
0.00024632 -1.80000 10.00000 0.8483697176 2.4345376407    0.791  1.897  3.7391  2.348    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 0.028 0.056 0.402 -0.473
0.00024632 -1.80000 10.00000 0.8483858109 2.4345425579    0.791  1.931  3.7335  2.292    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.056 -0.024 0.334 -0.565
0.00024632 -1.80000 10.00000 0.8483926058 2.4345446340    0.791  1.964  3.7286  2.238    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.140 -0.104 0.265 -0.655
0.00024632 -1.80000 10.00000 0.8483957052 2.4345455809    0.791  1.998  3.7243  2.187    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.226 -0.184 0.193 -0.745
0.00024632 -1.80000 10.00000 0.8483973145 2.4345460726    0.791  2.030  3.7208  2.141    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.306 -0.261 0.124 -0.829
0.00024632 -1.80000 10.00000 0.8483974338 2.4345461091    0.791  2.033  3.7206  2.137    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.312 -0.267 0.118 -0.836
0.00024632 -1.80000 10.00000 0.8483980894 2.4345463094    0.791  2.056  3.7186  2.107    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.369 -0.322 0.068 -0.895
0.00024632 -1.80000 10.00000 0.8483993411 2.4345466918    0.791  2.100  3.7150  2.048    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.681e-04 -0.481 -0.429 -0.030 -1.010
0.00024632 -1.80000 10.00000 0.8484003544 2.4345470014    0.791  2.138  3.7122  1.999    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.681e-04 -0.575 -0.520 -0.115 -1.107
0.00024632 -1.80000 10.00000 0.8484014273 2.4345473292    0.791  2.172  3.7097  1.955    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.661 -0.603 -0.191 -1.196
0.00024632 -1.80000 10.00000 0.8484038711 2.4345480758    0.791  2.185  3.7090  1.939    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.694 -0.635 -0.222 -1.230
0.00024632 -1.80000 10.00000 0.8484058976 2.4345486950    0.791  2.169  3.7103  1.960    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.681e-04 -0.654 -0.596 -0.187 -1.188
0.00024632 -1.80000 10.00000 0.8484136462 2.4345510623    0.791  2.151  3.7115  1.983    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.607 -0.552 -0.145 -1.141
0.00024632 -1.80000 10.00000 0.8484467864 2.4345611867    0.791  2.177  3.7093  1.949    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.672 -0.613 -0.201 -1.207
0.00024632 -1.80000 10.00000 0.8484668136 2.4345673046    0.791  2.219  3.7062  1.894    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.778 -0.715 -0.295 -1.317
0.00024632 -1.80000 10.00000 0.8484823704 2.4345720566    0.791  2.257  3.7036  1.846    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.559e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.873 -0.806 -0.379 -1.413
0.00024632 -1.80000 10.00000 0.8485006690 2.4345776459    0.791  2.301  3.7007  1.790    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.558e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -0.982 -0.911 -0.476 -1.525
0.00024632 -1.80000 10.00000 0.8485181928 2.4345829983    0.791  2.343  3.6980  1.737    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.558e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -1.088 -1.012 -0.570 -1.633
0.00024632 -1.80000 10.00000 0.8485339284 2.4345878043    0.791  2.385  3.6954  1.685    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.558e-05 1.315e-05 1.153e-04 -1.000 2.682e-04 -1.192 -1.111 -0.662 -1.738
0.00024632 -1.80000 10.00000 0.8485478759 2.4345920640    0.791  2.426  3.6929  1.634    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.491e-01 4.555e-05 1.316e-05 1.153e-04 -1.000 2.683e-04 -1.295 -1.209 -0.753 -1.843
0.00024632 -1.80000 10.00000 0.8485603333 2.4345958685    0.791  2.467  3.6903  1.583    7  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.492e-01 4.542e-05 1.323e-05 1.153e-04 -1.000 2.682e-04 -1.397 -1.306 -0.843 -1.946
0.00024632 -1.80000 10.00000 0.8485717177 2.4345993452    0.791  2.508  3.6878  1.532    7  0.000  0.521     6.24     5.03     3.59     2.77     2.24  3    -1e-30      0.00 7.505e-01 2.492e-01 4.505e-05 1.352e-05 1.153e-04 -1.000 2.682e-04 -1.499 -1.403 -0.933 -2.049
0.00024632 -1.80000 10.00000 0.8485819101 2.4346024577    0.791  2.548  3.6853  1.481    7  0.000  0.511     6.95     5.51     3.91     3.03     2.45  3    -1e-30      0.00 7.504e-01 2.493e-01 4.434e-05 1.426e-05 1.153e-04 -1.000 2.682e-04 -1.601 -1.499 -1.021 -2.151
0.00024632 -1.80000 10.00000 0.8485911489 2.4346052789    0.791  2.589  3.6828  1.430    7  0.000  0.499     7.74     6.04     4.27     3.31     2.67  3    -1e-30      0.00 7.503e-01 2.495e-01 4.335e-05 1.541e-05 1.153e-04 -1.000 2.635e-04 -1.702 -1.595 -1.108 -2.256
0.00024632 -1.80000 10.00000 0.8485996723 2.4346078817    0.791  2.629  3.6802  1.380    7  0.000  0.488     8.61     6.61     4.66     3.61     2.92  3    -1e-30      0.00 7.501e-01 2.496e-01 4.236e-05 1.662e-05 1.153e-04 -1.000 2.516e-04 -1.802 -1.691 -1.193 -2.359
0.00024632 -1.80000 10.00000 0.8486075401 2.4346102842    0.791  2.669  3.6777  1.330    7  0.000  0.478     9.57     7.24     5.08     3.94     3.19  3    -1e-30      0.00 7.500e-01 2.498e-01 4.150e-05 1.769e-05 1.153e-04 -1.000 2.528e-04 -1.902 -1.785 -1.275 -2.462
0.00024632 -1.80000 10.00000 0.8486151695 2.4346126138    0.791  2.709  3.6751  1.280    7  0.000  0.469    10.64     7.93     5.54     4.30     3.48  3    -1e-30      0.00 7.498e-01 2.499e-01 4.072e-05 1.864e-05 1.154e-04 -1.000 2.646e-04 -2.002 -1.878 -1.356 -2.564
0.00024632 -1.80000 10.00000 0.8486224413 2.4346148342    0.791  2.749  3.6725  1.230    7  0.000  0.461    11.84     8.68     6.04     4.70     3.80  3    -1e-30      0.00 7.497e-01 2.501e-01 4.007e-05 1.945e-05 1.154e-04 -1.000 2.381e-04 -2.101 -1.970 -1.436 -2.667
0.00024632 -1.80000 10.00000 0.8486295938 2.4346170182    0.791  2.789  3.6699  1.179    7  0.000  0.454    13.19     9.52     6.59     5.14     4.16  2    -1e-30      0.00 7.495e-01 2.502e-01 3.948e-05 2.017e-05 1.154e-04 -1.000 2.235e-04 -2.203 -2.064 -1.515 -2.771
0.00024632 -1.80000 10.00000 0.8486360312 2.4346189837    0.791  2.830  3.6672  1.127    7  0.000  0.448    14.71    10.45     7.21     5.62     4.56  2    -1e-30      0.00 7.493e-01 2.504e-01 3.897e-05 2.081e-05 1.153e-04 -1.000 2.675e-04 -2.304 -2.156 -1.593 -2.875
0.00024632 -1.80000 10.00000 0.8486419916 2.4346208036    0.791  2.872  3.6643  1.073    7  0.000  0.443    16.50    11.52     7.91     6.18     5.01  2    -1e-30      0.00 7.492e-01 2.506e-01 3.851e-05 2.139e-05 1.153e-04 -1.000 2.682e-04 -2.411 -2.253 -1.672 -2.983
0.00024632 -1.80000 10.00000 0.8486472368 2.4346224051    0.791  2.917  3.6613  1.017    7  0.000  0.439    18.59    12.76     8.72     6.83     5.53  2    -1e-30      0.00 7.490e-01 2.508e-01 3.810e-05 2.191e-05 1.151e-04 -1.000 2.682e-04 -2.522 -2.352 -1.751 -3.096
0.00024632 -1.80000 10.00000 0.8486512899 2.4346236426    0.791  2.958  3.6585  0.964    7  0.000  0.436    20.77    14.02     9.55     7.48     6.07  2    -1e-30      0.00 7.488e-01 2.509e-01 3.779e-05 2.236e-05 1.150e-04 -1.000 2.682e-04 -2.624 -2.441 -1.820 -3.200
0.00024632 -1.80000 10.00000 0.8486547470 2.4346246981    0.791  2.995  3.6558  0.916    7  0.000  0.433    23.00    15.30    10.37     8.14     6.60  2    -1e-30      0.00 7.486e-01 2.511e-01 3.754e-05 2.274e-05 1.148e-04 -1.000 2.682e-04 -2.718 -2.522 -1.885 -3.291
0.00024632 -1.80000 10.00000 0.8486581445 2.4346257354    0.791  3.034  3.6531  0.867    7  0.000  0.432    25.55    16.73    11.30     8.88     7.20  1    -1e-30      0.00 7.485e-01 2.512e-01 3.733e-05 2.310e-05 1.147e-04 -1.000 2.683e-04 -2.814 -2.605 -1.952 -3.384
0.00024632 -1.80000 10.00000 0.8486611843 2.4346266635    0.791  3.088  3.6491  0.797    7  0.000  0.431    29.60    18.97    12.74    10.03     8.14  1    -1e-30      0.00 7.484e-01 2.514e-01 3.717e-05 2.341e-05 1.145e-04 -1.000 2.682e-04 -2.949 -2.719 -2.044 -3.514
0.00024632 -1.80000 10.00000 0.8486639261 2.4346275006    0.791  3.192  3.6413  0.661    7  0.000  0.429    39.50    24.27    16.12    12.73    10.34  1    -1e-30      0.00 7.478e-01 2.520e-01 3.673e-05 2.480e-05 1.135e-04 -1.000 2.675e-04 -3.211 -2.938 -2.219 -3.762
0.00024632 -1.80000 10.00000 0.8486641645 2.4346275734    0.791  3.207  3.6401  0.642    7  0.000  0.429    41.13    25.12    16.65    13.17    10.69  1    -1e-30      0.00 7.477e-01 2.520e-01 3.672e-05 2.487e-05 1.135e-04 -1.000 2.673e-04 -3.247 -2.968 -2.241 -3.796
0.00024632 -1.80000 10.00000 0.8486643434 2.4346276280    0.791  3.225  3.6386  0.618    7  0.000  0.428    43.29    26.24    17.36    13.74    11.15  1    -1e-30      0.00 7.476e-01 2.521e-01 3.651e-05 2.539e-05 1.131e-04 -1.000 2.673e-04 -3.292 -3.004 -2.269 -3.838
0.00024632 -1.80000 10.00000 0.8486646414 2.4346277190    0.791  3.253  3.6364  0.580    7  0.000  0.428    46.88    28.08    18.53    14.67    11.92  1    -1e-30      0.00 7.474e-01 2.523e-01 3.630e-05 2.597e-05 1.127e-04 -1.000 2.676e-04 -3.364 -3.061 -2.311 -3.903
0.00024632 -1.80000 10.00000 0.8486651778 2.4346278827    0.791  3.296  3.6331  0.525    7  0.000  0.427    52.69    31.03    20.38    16.16    13.13  1    -1e-30      0.00 7.472e-01 2.525e-01 3.612e-05 2.657e-05 1.123e-04 -1.000 2.681e-04 -3.469 -3.145 -2.375 -4.000
0.00024632 -1.80000 10.00000 0.8486653566 2.4346279373    0.791  3.305  3.6324  0.512    7  0.541  0.427    54.14    31.75    20.83    16.53    13.43  1    -1e-30      0.00 7.472e-01 2.525e-01 3.608e-05 2.670e-05 1.122e-04 -1.000 2.682e-04 -3.494 -3.165 -2.390 -4.023
0.00024632 -1.80000 10.00000 0.8486654758 2.4346279737    0.791  3.334  3.6276  0.465    8  0.531  0.430    59.86    34.60    22.61    17.96    14.59  1 -5.74e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -3.565 -3.206 -2.403 -4.080
0.00024632 -1.80000 10.00000 0.8486655354 2.4346279919    0.789  3.142  3.6423  0.714    8  0.531  0.419    35.27    22.03    14.69    11.59     9.41  1 -2.52e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -3.086 -2.820 -2.111 -3.638
0.00024632 -1.80000 10.00000 0.8486656547 2.4346280283    0.787  2.996  3.6537  0.905    8  0.531  0.419    23.53    15.59    10.56     8.29     6.73  2  -1.4e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 -2.720 -2.514 -1.868 -3.289
0.00024632 -1.80000 10.00000 0.8486658931 2.4346281011    0.781  2.786  3.6699  1.176    8  0.531  0.419    13.21     9.53     6.60     5.14     4.17  2 -6.45e-08      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 -2.196 -2.057 -1.508 -2.764
0.00024632 -1.80000 10.00000 0.8486661911 2.4346281921    0.774  2.792  3.6693  1.165    8  0.531  0.419    13.50     9.71     6.72     5.24     4.24  2 -6.66e-08      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -2.209 -2.068 -1.516 -2.778
0.00024632 -1.80000 10.00000 0.8486666083 2.4346283195    0.765  2.879  3.6622  1.043    8  0.532  0.419    17.41    12.05     8.26     6.46     5.24  2 -9.35e-08      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -2.428 -2.262 -1.668 -3.001
0.00024632 -1.80000 10.00000 0.8486670852 2.4346284651    0.754  3.052  3.6484  0.809    8  0.532  0.419    28.51    18.33    12.32     9.71     7.87  1 -1.89e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -2.859 -2.626 -1.950 -3.422
0.00024632 -1.80000 10.00000 0.8486676216 2.4346286288    0.742  3.205  3.6359  0.599    8  0.532  0.419    44.45    26.71    17.64    13.99    11.35  1 -3.71e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.061e-04 -3.243 -2.939 -2.190 -3.781
0.00024632 -1.80000 10.00000 0.8486682773 2.4346288290    0.728  3.308  3.6275  0.454    8  0.533  0.419    60.23    34.51    22.52    17.94    14.57  1 -6.04e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 -3.499 -3.139 -2.334 -4.014
0.00024632 -1.80000 10.00000 0.8486689925 2.4346290474    0.712  3.364  3.6226  0.369    8  0.533  0.419    71.95    40.03    25.93    20.72    16.83  0 -8.13e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 -3.640 -3.242 -2.400 -4.138
0.00024632 -1.80000 10.00000 0.8486698270 2.4346293021    0.695  3.392  3.6199  0.320    8  0.534  0.419    79.66    43.52    28.07    22.48    18.26  0 -9.73e-07      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.059e-04 -3.710 -3.292 -2.427 -4.199
0.00024632 -1.80000 10.00000 0.8486707211 2.4346295751    0.677  3.409  3.6180  0.283    8  0.534  0.419    85.68    46.14    29.66    23.80    19.33  0 -1.11e-06      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 -3.753 -3.318 -2.439 -4.234
0.00024632 -1.80000 10.00000 0.8486749530 2.4346308671    0.536 -9.999  4.0000  1.815    9  0.537  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.447e-01 2.551e-01 3.564e-05 2.954e-05 1.134e-04 -1.000 2.060e-04 29.767 30.114 30.119 30.091
#isochrone terminated
